year,County,Race_Ethnicity,leadingcause,Count,Annotation_Code,Annotation_Desc
2018,San Diego,Hispanic,SUI,96,,
2018,San Diego,Non-Hispanic Asian,SUI,29,,
2018,San Diego,Non-Hispanic Black/African-American,SUI,,1,Cell suppressed for small numbers
2018,San Diego,Non-Hispanic Multi-Race,SUI,,1,Cell suppressed for small numbers
2018,San Diego,Non-Hispanic Native American/Alaskan Native,SUI,,1,Cell suppressed for small numbers
2018,San Diego,Non-Hispanic Other/Unknown,SUI,,1,Cell suppressed for small numbers
2018,San Diego,Non-Hispanic Pacific Islander/Native Hawaiian,SUI,,1,Cell suppressed for small numbers
2018,San Diego,Non-Hispanic White,SUI,326,,
2018,San Francisco,Hispanic,ALZ,25,,
2018,San Francisco,Non-Hispanic Asian,ALZ,93,,
2018,San Francisco,Non-Hispanic Black/African-American,ALZ,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Multi-Race,ALZ,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Native American/Alaskan Native,ALZ,0,,
2018,San Francisco,Non-Hispanic Other/Unknown,ALZ,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Pacific Islander/Native Hawaiian,ALZ,0,,
2018,San Francisco,Non-Hispanic White,ALZ,113,,
2018,San Francisco,Hispanic,CAN,137,,
2018,San Francisco,Non-Hispanic Asian,CAN,515,,
2018,San Francisco,Non-Hispanic Black/African-American,CAN,133,,
2018,San Francisco,Non-Hispanic Multi-Race,CAN,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Native American/Alaskan Native,CAN,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Other/Unknown,CAN,24,,
2018,San Francisco,Non-Hispanic Pacific Islander/Native Hawaiian,CAN,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic White,CAN,686,,
2018,San Francisco,Hispanic,CLD,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Asian,CLD,71,,
2018,San Francisco,Non-Hispanic Black/African-American,CLD,18,,
2018,San Francisco,Non-Hispanic Multi-Race,CLD,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Native American/Alaskan Native,CLD,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Other/Unknown,CLD,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Pacific Islander/Native Hawaiian,CLD,0,,
2018,San Francisco,Non-Hispanic White,CLD,86,,
2018,San Francisco,Hispanic,DIA,15,,
2018,San Francisco,Non-Hispanic Asian,DIA,52,,
2018,San Francisco,Non-Hispanic Black/African-American,DIA,12,,
2018,San Francisco,Non-Hispanic Multi-Race,DIA,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Native American/Alaskan Native,DIA,0,,
2018,San Francisco,Non-Hispanic Other/Unknown,DIA,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Pacific Islander/Native Hawaiian,DIA,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic White,DIA,38,,
2018,San Francisco,Hispanic,HOM,15,,
2018,San Francisco,Non-Hispanic Asian,HOM,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Black/African-American,HOM,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Multi-Race,HOM,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Native American/Alaskan Native,HOM,0,,
2018,San Francisco,Non-Hispanic Other/Unknown,HOM,0,,
2018,San Francisco,Non-Hispanic Pacific Islander/Native Hawaiian,HOM,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic White,HOM,12,,
2018,San Francisco,Hispanic,HTD,105,,
2018,San Francisco,Non-Hispanic Asian,HTD,367,,
2018,San Francisco,Non-Hispanic Black/African-American,HTD,161,,
2018,San Francisco,Non-Hispanic Multi-Race,HTD,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Native American/Alaskan Native,HTD,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Other/Unknown,HTD,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Pacific Islander/Native Hawaiian,HTD,15,,
2018,San Francisco,Non-Hispanic White,HTD,599,,
2018,San Francisco,Hispanic,HYP,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Asian,HYP,35,,
2018,San Francisco,Non-Hispanic Black/African-American,HYP,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Multi-Race,HYP,0,,
2018,San Francisco,Non-Hispanic Native American/Alaskan Native,HYP,0,,
2018,San Francisco,Non-Hispanic Other/Unknown,HYP,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Pacific Islander/Native Hawaiian,HYP,0,,
2018,San Francisco,Non-Hispanic White,HYP,22,,
2018,San Francisco,Hispanic,INJ,60,,
2018,San Francisco,Non-Hispanic Asian,INJ,59,,
2018,San Francisco,Non-Hispanic Black/African-American,INJ,72,,
2018,San Francisco,Non-Hispanic Multi-Race,INJ,12,,
2018,San Francisco,Non-Hispanic Native American/Alaskan Native,INJ,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Other/Unknown,INJ,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Pacific Islander/Native Hawaiian,INJ,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic White,INJ,231,,
2018,San Francisco,Hispanic,LIV,37,,
2018,San Francisco,Non-Hispanic Asian,LIV,12,,
2018,San Francisco,Non-Hispanic Black/African-American,LIV,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Multi-Race,LIV,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Native American/Alaskan Native,LIV,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Other/Unknown,LIV,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Pacific Islander/Native Hawaiian,LIV,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic White,LIV,62,,
2018,San Francisco,Hispanic,NEP,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Asian,NEP,40,,
2018,San Francisco,Non-Hispanic Black/African-American,NEP,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Multi-Race,NEP,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Native American/Alaskan Native,NEP,0,,
2018,San Francisco,Non-Hispanic Other/Unknown,NEP,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Pacific Islander/Native Hawaiian,NEP,0,,
2018,San Francisco,Non-Hispanic White,NEP,27,,
2018,San Francisco,Hispanic,OTH,179,,
2018,San Francisco,Non-Hispanic Asian,OTH,417,,
2018,San Francisco,Non-Hispanic Black/African-American,OTH,141,,
2018,San Francisco,Non-Hispanic Multi-Race,OTH,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Native American/Alaskan Native,OTH,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Other/Unknown,OTH,15,,
2018,San Francisco,Non-Hispanic Pacific Islander/Native Hawaiian,OTH,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic White,OTH,566,,
2018,San Francisco,Hispanic,PNF,16,,
2018,San Francisco,Non-Hispanic Asian,PNF,45,,
2018,San Francisco,Non-Hispanic Black/African-American,PNF,13,,
2018,San Francisco,Non-Hispanic Multi-Race,PNF,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Native American/Alaskan Native,PNF,0,,
2018,San Francisco,Non-Hispanic Other/Unknown,PNF,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Pacific Islander/Native Hawaiian,PNF,0,,
2018,San Francisco,Non-Hispanic White,PNF,46,,
2018,San Francisco,Hispanic,STK,42,,
2018,San Francisco,Non-Hispanic Asian,STK,176,,
2018,San Francisco,Non-Hispanic Black/African-American,STK,42,,
2018,San Francisco,Non-Hispanic Multi-Race,STK,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Native American/Alaskan Native,STK,0,,
2018,San Francisco,Non-Hispanic Other/Unknown,STK,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Pacific Islander/Native Hawaiian,STK,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic White,STK,168,,
2018,San Francisco,Hispanic,SUI,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Asian,SUI,25,,
2018,San Francisco,Non-Hispanic Black/African-American,SUI,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Multi-Race,SUI,,1,Cell suppressed for small numbers
2018,San Francisco,Non-Hispanic Native American/Alaskan Native,SUI,0,,
2018,San Francisco,Non-Hispanic Other/Unknown,SUI,0,,
2018,San Francisco,Non-Hispanic Pacific Islander/Native Hawaiian,SUI,0,,
2018,San Francisco,Non-Hispanic White,SUI,39,,
2018,San Joaquin,Hispanic,ALZ,36,,
2018,San Joaquin,Non-Hispanic Asian,ALZ,15,,
2018,San Joaquin,Non-Hispanic Black/African-American,ALZ,18,,
2018,San Joaquin,Non-Hispanic Multi-Race,ALZ,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Native American/Alaskan Native,ALZ,0,,
2018,San Joaquin,Non-Hispanic Other/Unknown,ALZ,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Pacific Islander/Native Hawaiian,ALZ,0,,
2018,San Joaquin,Non-Hispanic White,ALZ,182,,
2018,San Joaquin,Hispanic,CAN,228,,
2018,San Joaquin,Non-Hispanic Asian,CAN,127,,
2018,San Joaquin,Non-Hispanic Black/African-American,CAN,98,,
2018,San Joaquin,Non-Hispanic Multi-Race,CAN,17,,
2018,San Joaquin,Non-Hispanic Native American/Alaskan Native,CAN,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Other/Unknown,CAN,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Pacific Islander/Native Hawaiian,CAN,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic White,CAN,614,,
2018,San Joaquin,Hispanic,CLD,24,,
2018,San Joaquin,Non-Hispanic Asian,CLD,14,,
2018,San Joaquin,Non-Hispanic Black/African-American,CLD,21,,
2018,San Joaquin,Non-Hispanic Multi-Race,CLD,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Native American/Alaskan Native,CLD,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Other/Unknown,CLD,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Pacific Islander/Native Hawaiian,CLD,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic White,CLD,213,,
2018,San Joaquin,Hispanic,DIA,56,,
2018,San Joaquin,Non-Hispanic Asian,DIA,31,,
2018,San Joaquin,Non-Hispanic Black/African-American,DIA,13,,
2018,San Joaquin,Non-Hispanic Multi-Race,DIA,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Native American/Alaskan Native,DIA,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Other/Unknown,DIA,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Pacific Islander/Native Hawaiian,DIA,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic White,DIA,77,,
2018,San Joaquin,Hispanic,HOM,26,,
2018,San Joaquin,Non-Hispanic Asian,HOM,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Black/African-American,HOM,14,,
2018,San Joaquin,Non-Hispanic Multi-Race,HOM,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Native American/Alaskan Native,HOM,0,,
2018,San Joaquin,Non-Hispanic Other/Unknown,HOM,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Pacific Islander/Native Hawaiian,HOM,0,,
2018,San Joaquin,Non-Hispanic White,HOM,,1,Cell suppressed for small numbers
2018,San Joaquin,Hispanic,HTD,181,,
2018,San Joaquin,Non-Hispanic Asian,HTD,105,,
2018,San Joaquin,Non-Hispanic Black/African-American,HTD,113,,
2018,San Joaquin,Non-Hispanic Multi-Race,HTD,20,,
2018,San Joaquin,Non-Hispanic Native American/Alaskan Native,HTD,12,,
2018,San Joaquin,Non-Hispanic Other/Unknown,HTD,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Pacific Islander/Native Hawaiian,HTD,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic White,HTD,688,,
2018,San Joaquin,Hispanic,HYP,13,,
2018,San Joaquin,Non-Hispanic Asian,HYP,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Black/African-American,HYP,14,,
2018,San Joaquin,Non-Hispanic Multi-Race,HYP,0,,
2018,San Joaquin,Non-Hispanic Native American/Alaskan Native,HYP,0,,
2018,San Joaquin,Non-Hispanic Other/Unknown,HYP,0,,
2018,San Joaquin,Non-Hispanic Pacific Islander/Native Hawaiian,HYP,0,,
2018,San Joaquin,Non-Hispanic White,HYP,39,,
2018,San Joaquin,Hispanic,INJ,96,,
2018,San Joaquin,Non-Hispanic Asian,INJ,25,,
2018,San Joaquin,Non-Hispanic Black/African-American,INJ,27,,
2018,San Joaquin,Non-Hispanic Multi-Race,INJ,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Native American/Alaskan Native,INJ,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Other/Unknown,INJ,12,,
2018,San Joaquin,Non-Hispanic Pacific Islander/Native Hawaiian,INJ,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic White,INJ,147,,
2018,San Joaquin,Hispanic,LIV,46,,
2018,San Joaquin,Non-Hispanic Asian,LIV,11,,
2018,San Joaquin,Non-Hispanic Black/African-American,LIV,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Multi-Race,LIV,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Native American/Alaskan Native,LIV,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Other/Unknown,LIV,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Pacific Islander/Native Hawaiian,LIV,0,,
2018,San Joaquin,Non-Hispanic White,LIV,59,,
2018,San Joaquin,Hispanic,NEP,30,,
2018,San Joaquin,Non-Hispanic Asian,NEP,27,,
2018,San Joaquin,Non-Hispanic Black/African-American,NEP,12,,
2018,San Joaquin,Non-Hispanic Multi-Race,NEP,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Native American/Alaskan Native,NEP,0,,
2018,San Joaquin,Non-Hispanic Other/Unknown,NEP,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Pacific Islander/Native Hawaiian,NEP,0,,
2018,San Joaquin,Non-Hispanic White,NEP,60,,
2018,San Joaquin,Hispanic,OTH,226,,
2018,San Joaquin,Non-Hispanic Asian,OTH,107,,
2018,San Joaquin,Non-Hispanic Black/African-American,OTH,94,,
2018,San Joaquin,Non-Hispanic Multi-Race,OTH,15,,
2018,San Joaquin,Non-Hispanic Native American/Alaskan Native,OTH,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Other/Unknown,OTH,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Pacific Islander/Native Hawaiian,OTH,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic White,OTH,620,,
2018,San Joaquin,Hispanic,PNF,33,,
2018,San Joaquin,Non-Hispanic Asian,PNF,14,,
2018,San Joaquin,Non-Hispanic Black/African-American,PNF,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Multi-Race,PNF,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Native American/Alaskan Native,PNF,0,,
2018,San Joaquin,Non-Hispanic Other/Unknown,PNF,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Pacific Islander/Native Hawaiian,PNF,0,,
2018,San Joaquin,Non-Hispanic White,PNF,73,,
2018,San Joaquin,Hispanic,STK,59,,
2018,San Joaquin,Non-Hispanic Asian,STK,47,,
2018,San Joaquin,Non-Hispanic Black/African-American,STK,30,,
2018,San Joaquin,Non-Hispanic Multi-Race,STK,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Native American/Alaskan Native,STK,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Other/Unknown,STK,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Pacific Islander/Native Hawaiian,STK,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic White,STK,203,,
2018,San Joaquin,Hispanic,SUI,20,,
2018,San Joaquin,Non-Hispanic Asian,SUI,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Black/African-American,SUI,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Multi-Race,SUI,,1,Cell suppressed for small numbers
2018,San Joaquin,Non-Hispanic Native American/Alaskan Native,SUI,0,,
2018,San Joaquin,Non-Hispanic Other/Unknown,SUI,0,,
2018,San Joaquin,Non-Hispanic Pacific Islander/Native Hawaiian,SUI,0,,
2018,San Joaquin,Non-Hispanic White,SUI,39,,
2018,San Luis Obispo,Hispanic,ALZ,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Asian,ALZ,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Black/African-American,ALZ,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Multi-Race,ALZ,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Native American/Alaskan Native,ALZ,0,,
2018,San Luis Obispo,Non-Hispanic Other/Unknown,ALZ,0,,
2018,San Luis Obispo,Non-Hispanic Pacific Islander/Native Hawaiian,ALZ,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic White,ALZ,107,,
2018,San Luis Obispo,Hispanic,CAN,44,,
2018,San Luis Obispo,Non-Hispanic Asian,CAN,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Black/African-American,CAN,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Multi-Race,CAN,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Native American/Alaskan Native,CAN,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Other/Unknown,CAN,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Pacific Islander/Native Hawaiian,CAN,0,,
2018,San Luis Obispo,Non-Hispanic White,CAN,493,,
2018,San Luis Obispo,Hispanic,CLD,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Asian,CLD,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Black/African-American,CLD,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Multi-Race,CLD,0,,
2018,San Luis Obispo,Non-Hispanic Native American/Alaskan Native,CLD,0,,
2018,San Luis Obispo,Non-Hispanic Other/Unknown,CLD,0,,
2018,San Luis Obispo,Non-Hispanic Pacific Islander/Native Hawaiian,CLD,0,,
2018,San Luis Obispo,Non-Hispanic White,CLD,142,,
2018,San Luis Obispo,Hispanic,DIA,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Asian,DIA,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Black/African-American,DIA,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Multi-Race,DIA,0,,
2018,San Luis Obispo,Non-Hispanic Native American/Alaskan Native,DIA,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Other/Unknown,DIA,0,,
2018,San Luis Obispo,Non-Hispanic Pacific Islander/Native Hawaiian,DIA,0,,
2018,San Luis Obispo,Non-Hispanic White,DIA,28,,
2018,San Luis Obispo,Hispanic,HOM,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Asian,HOM,0,,
2018,San Luis Obispo,Non-Hispanic Black/African-American,HOM,0,,
2018,San Luis Obispo,Non-Hispanic Multi-Race,HOM,0,,
2018,San Luis Obispo,Non-Hispanic Native American/Alaskan Native,HOM,0,,
2018,San Luis Obispo,Non-Hispanic Other/Unknown,HOM,0,,
2018,San Luis Obispo,Non-Hispanic Pacific Islander/Native Hawaiian,HOM,0,,
2018,San Luis Obispo,Non-Hispanic White,HOM,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Hispanic,HTD,43,,
2018,San Luis Obispo,Non-Hispanic Asian,HTD,13,,
2018,San Luis Obispo,Non-Hispanic Black/African-American,HTD,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Multi-Race,HTD,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Native American/Alaskan Native,HTD,0,,
2018,San Luis Obispo,Non-Hispanic Other/Unknown,HTD,,1,Cell suppressed for small numbers
2018,San Luis Obispo,Non-Hispanic Pacific Islander/Native Hawaiian,HTD,0,,
2018,San Luis Obispo,Non-Hispanic White,HTD,398,,
